GEOID,HH,POP,HH_Occ,GQ_Inst,GQ_Non,GP
410192100001538,0,0,0,0,0,0
410192100001541,0,0,0,0,0,0
410192100001545,0,0,0,0,0,0
410192100001548,0,0,0,0,0,0
410192100001551,0,0,0,0,0,0
410192100001554,0,0,0,0,0,0
410192100001558,0,0,0,0,0,0
410333603003010,76,229,75,0,0,229
410333603003012,9,25,9,0,0,25
410333603003015,2,15,2,0,0,15
410333603003021,14,32,14,0,0,32
410333603003023,16,43,16,0,0,43
410333603004013,6,12,1,0,0,12
410333603004019,0,0,0,0,0,0
410333603004024,0,0,0,0,0,0
410319602021063,4,37,0,0,0,37
410319602022002,26,51,26,0,0,51
410319602022003,4,13,1,0,0,13
410319602022012,7,27,7,0,0,27
410319602022013,0,0,0,0,0,0
410319602022017,16,36,16,0,0,36
410319602022023,21,57,21,0,0,57
410319602022025,7,24,7,0,0,24
410333604001019,0,0,0,0,0,0
410333604001025,3,16,3,0,0,16
410333604001030,7,16,7,0,0,16
410333604001032,10,12,10,0,0,12
410333612021033,2,16,2,0,0,16
410333612021035,4,11,4,0,0,11
410333612022000,0,0,0,0,0,0
410333612022002,1,5,1,0,0,5
410333612022007,56,110,56,0,0,110
410333612022009,2,11,2,0,0,11
410333612022011,0,11,0,0,11,0
410359701001391,0,0,0,0,0,0
410359701001394,0,0,0,0,0,0
410359701001404,0,0,0,0,0,0
410359701001409,0,0,0,0,0,0
410359701001416,0,0,0,0,0,0
410359701001420,0,0,0,0,0,0
410359701001434,0,0,0,0,0,0
410359701001436,0,0,0,0,0,0
410359701001438,0,0,0,0,0,0
410359701001441,0,0,0,0,0,0
410359701004360,0,0,0,0,0,0
410359701004373,0,0,0,0,0,0
410359701004374,0,0,0,0,0,0
410359701004377,0,0,0,0,0,0
410359701004381,0,0,0,0,0,0
410359702011654,3,8,3,0,0,8
410359702011659,0,0,0,0,0,0
410359702011661,6,12,2,0,0,12
410359702011673,0,0,0,0,0,0
410359702011674,0,0,0,0,0,0
410359702011677,0,0,0,0,0,0
410359702011678,0,0,0,0,0,0
410359702011690,3,0,3,0,0,0
410359702023029,0,0,0,0,0,0
410359702023036,0,0,0,0,0,0
410359702023037,0,0,0,0,0,0
410359703001437,0,0,0,0,0,0
410359703001440,0,0,0,0,0,0
410359703001453,0,0,0,0,0,0
410359703001459,0,0,0,0,0,0
410359703001472,3,6,0,0,0,6
410359705001110,0,0,0,0,0,0
410359705001111,0,0,0,0,0,0
410359705001112,0,0,0,0,0,0
410359705001113,0,0,0,0,0,0
410359705001117,0,0,0,0,0,0
410219601001018,0,0,0,0,0,0
410219601001038,5,9,5,0,0,9
410219601001041,0,0,0,0,0,0
410219601001044,2,4,2,0,0,4
410219601001047,0,0,0,0,0,0
410219601001051,0,0,0,0,0,0
410219601001054,2,7,1,0,0,7
410219601001057,0,0,0,0,0,0
410219601001060,0,0,0,0,0,0
410219601001064,12,36,12,0,0,36
410219601001067,0,0,0,0,0,0
410219601001070,15,29,13,0,0,29
410219601001089,0,0,0,0,0,0
410219601001093,0,0,0,0,0,0
410219601001096,3,11,3,0,0,11
410219601001099,1,4,1,0,0,4
410219601001102,0,0,0,0,0,0
410219601001106,0,0,0,0,0,0
410219601001109,0,0,0,0,0,0
410239602011302,0,0,0,0,0,0
410239602011305,0,0,0,0,0,0
410239602011309,0,0,0,0,0,0
410239602011312,0,0,0,0,0,0
410239602011315,0,0,0,0,0,0
410239602011331,0,0,0,0,0,0
410239602011334,0,0,0,0,0,0
410239602011337,0,0,0,0,0,0
410239602011341,0,0,0,0,0,0
410239602011344,0,0,0,0,0,0
410239602011347,0,0,0,0,0,0
410239602011350,6,4,6,0,0,4
410239602011354,3,3,3,0,0,3
410239602011357,0,0,0,0,0,0
410239602011360,0,0,0,0,0,0
410239602011364,0,0,0,0,0,0
410239602011367,0,0,0,0,0,0
410239602011383,2,6,0,0,0,6
410239602011386,0,0,0,0,0,0
410259602002561,0,0,0,0,0,0
410259602002564,0,0,0,0,0,0
410259602002567,0,0,0,0,0,0
410259602002570,0,0,0,0,0,0
410259602002574,1,1,1,0,0,1
410259602002577,0,0,0,0,0,0
410259602002580,0,0,0,0,0,0
410259602002583,0,0,0,0,0,0
410259602002587,6,3,6,0,0,3
410259602002748,0,0,0,0,0,0
410259602002765,1,5,0,0,0,5
410259602002768,1,4,1,0,0,4
410259602002772,0,0,0,0,0,0
410259602002775,0,0,0,0,0,0
410259602002778,0,0,0,0,0,0
410259602002781,0,0,0,0,0,0
410259602002785,0,0,0,0,0,0
410259602002788,3,13,0,0,0,13
410259602002791,0,0,0,0,0,0
410259602002794,0,0,0,0,0,0
410259602002798,0,0,0,0,0,0
410259602002801,0,0,0,0,0,0
410259602002819,0,0,0,0,0,0
410290010011045,57,159,57,1,0,158
410290010011048,18,44,18,0,0,44
410290010011051,18,47,18,0,0,47
410290010011054,19,43,19,0,0,43
410290010011058,13,31,13,0,0,31
410290010011061,0,0,0,0,0,0
410290010012002,0,0,0,0,0,0
410290010012006,54,93,54,0,0,93
410290010012009,36,70,26,0,0,70
410290010012012,36,76,36,0,0,76
410290010012015,19,54,19,0,0,54
410290010013011,35,95,35,0,0,95
410290010013014,10,42,10,0,0,42
410290010013017,1,9,1,0,0,9
410290010013021,0,0,0,0,0,0
410379601003739,17,8,17,0,0,8
410379601003743,1,3,1,0,0,3
410379601003744,1,8,1,0,0,8
410379601003748,1,5,1,0,0,5
410379601003749,0,0,0,0,0,0
410379601003760,4,5,4,0,0,5
410379601003761,2,0,2,0,0,0
410379601003762,0,0,0,0,0,0
410379601003763,1,7,1,0,0,7
410379601003775,0,0,0,0,0,0
410379601003776,0,0,0,0,0,0
410379601003782,3,6,3,0,0,6
410379601003783,4,0,0,0,0,0
410379601003785,2,5,2,0,0,5
410379601003786,0,0,0,0,0,0
410379601003787,1,1,1,0,0,1
410390007021042,0,0,0,0,0,0
410390007021043,0,0,0,0,0,0
410390007021050,0,0,0,0,0,0
410390007021051,3,12,1,0,0,12
410390008001132,0,0,0,0,0,0
410390008001164,1,9,1,0,0,9
410390008002013,0,0,0,0,0,0
410390008002014,0,0,0,0,0,0
410390008002015,0,0,0,0,0,0
410390008002016,5,12,5,0,0,12
410390008002019,0,0,0,0,0,0
410390008002022,22,51,20,0,0,51
410390004021011,21,35,18,0,0,35
410390004021021,4,14,4,0,0,14
410390004021029,3,7,3,0,0,7
410390004021031,3,5,3,0,0,5
410390004021037,9,29,9,0,0,29
410390004021046,0,0,0,0,0,0
410390004021049,14,28,14,0,0,28
410390007021064,3,9,3,0,0,9
410390007021067,7,20,7,0,0,20
410390007021073,2,6,1,0,0,6
410390009021024,8,11,8,0,0,11
410390009021026,0,0,0,0,0,0
410390009021027,4,13,4,0,0,13
410390011023009,48,130,48,0,0,130
410390011023028,11,24,11,0,0,24
410390011023031,6,13,6,0,0,13
410390011023037,0,0,0,0,0,0
410390012011001,12,29,12,0,0,29
410390012011002,0,0,0,0,0,0
410390012011009,9,10,9,0,0,10
410390012011020,0,0,0,0,0,0
410390012011032,29,66,28,0,0,66
410390015001031,0,0,0,0,0,0
410390015001034,0,0,0,0,0,0
410390015001036,0,0,0,0,0,0
410390015001037,0,0,0,0,0,0
410390015001043,0,0,0,0,0,0
410390015001044,0,0,0,0,0,0
410390015001050,0,0,0,0,0,0
410390016003018,2,6,2,0,0,6
410390016003020,158,470,157,22,0,448
410390016003022,4,7,3,0,0,7
410390016003025,0,0,0,0,0,0
410390016003028,39,73,39,0,0,73
410390016003031,66,142,54,0,0,142
410390016004001,0,0,0,0,0,0
410390016004004,0,0,0,0,0,0
410390016004006,0,0,0,0,0,0
410390016004053,0,0,0,0,0,0
410050241003066,0,0,0,0,0,0
410050241003067,0,0,0,0,0,0
410050241003068,0,0,0,0,0,0
410050241003070,0,0,0,0,0,0
410050241003071,0,0,0,0,0,0
410050241003072,0,0,0,0,0,0
410019506003166,1,0,0,0,0,0
410019506003170,4,5,4,0,0,5
410019506003187,0,0,0,0,0,0
410019506003190,0,0,0,0,0,0
410019506003194,3,1,3,0,0,1
410019506003197,0,0,0,0,0,0
410019506003200,0,0,0,0,0,0
410019506003203,0,0,0,0,0,0
410019506003206,0,0,0,0,0,0
410019506003210,0,0,0,0,0,0
410019506003213,0,0,0,0,0,0
410019506003216,0,0,0,0,0,0
410019506003219,0,0,0,0,0,0
410019506003223,2,4,0,0,0,4
410019506003239,0,0,0,0,0,0
410019506003243,0,0,0,0,0,0
410019506003246,5,11,0,0,0,11
410019506003249,2,6,0,0,0,6
410019506003252,2,6,0,0,0,6
410019506003256,5,10,1,0,0,10
410019506003259,10,8,10,0,0,8
410019506003262,0,0,0,0,0,0
410019506003265,5,8,5,0,0,8
410019506003269,3,5,3,0,0,5
410030101021027,5,25,5,0,0,25
410030101021030,10,27,10,0,0,27
410030101021033,25,65,25,0,0,65
410050227021038,0,0,0,0,0,0
410050227022012,7,28,2,0,0,28
410030102002018,7,23,7,0,0,23
410030102002021,1,7,1,0,0,7
410030102002039,0,0,0,0,0,0
410030102002042,21,35,21,0,0,35
410030102002046,4,10,4,0,0,10
410030102002049,11,38,8,0,0,38
410030102002052,8,24,8,0,0,24
410030102002055,15,35,15,0,0,35
410030102002058,11,16,11,0,0,16
410030102002062,3,10,3,0,0,10
410030102002065,2,8,0,0,0,8
410030102003001,14,41,14,0,0,41
410030102003004,6,22,6,0,0,22
410030102003008,13,33,13,0,0,33
410050209002018,22,60,22,0,0,60
410050209003001,10,38,10,0,0,38
410050212003005,4,6,4,0,0,6
410050212003009,6,7,6,0,0,7
410050212003012,534,750,476,55,0,695
410050212004015,11,23,11,0,0,23
410050212004018,0,0,0,0,0,0
410050213001002,96,176,96,0,0,176
410050213001006,38,96,38,0,0,96
410050213001009,8,22,8,0,0,22
410050213001012,12,43,12,0,0,43
410050213001015,43,105,43,0,0,105
410050213001019,80,190,80,0,0,190
410050213001022,24,68,24,0,0,68
410050213001025,11,39,11,0,0,39
410050213002000,33,110,33,0,0,110
410050213002003,80,202,80,0,0,202
410050227023004,34,101,32,0,0,101
410050227023007,16,51,16,0,0,51
410050227023011,19,37,19,0,0,37
410050227023014,44,92,42,0,0,92
410050227024000,1,7,1,0,0,7
410050227024004,33,88,33,0,0,88
410050227024007,9,36,9,0,0,36
410050227024010,2,10,2,0,0,10
410050227024014,13,50,13,0,0,50
410050227024017,6,44,6,0,0,44
410050227024020,14,54,14,0,0,54
410050227025004,121,168,118,0,0,168
410050227025008,72,206,72,0,0,206
410050227025011,15,40,15,0,0,40
410050227071001,0,0,0,0,0,0
410050227071005,0,0,0,0,0,0
410050227071008,0,0,0,0,0,0
410050227071011,5,12,5,0,0,12
410050227071015,13,36,11,0,0,36
410050238004000,8,28,8,0,0,28
410050238004003,61,163,61,0,0,163
410050238004006,1,6,1,0,0,6
410050238004010,16,40,16,0,0,40
410050238004013,5,14,5,0,0,14
410050238004016,0,0,0,0,0,0
410050238004019,8,18,8,0,0,18
410050238004023,0,0,0,0,0,0
410050238004026,7,20,6,0,0,20
410050238004029,29,102,29,0,0,102
410050238004033,17,59,17,0,0,59
410050238004036,16,43,16,0,0,43
410050238004052,19,63,19,0,0,63
410050238004055,5,7,5,0,0,7
410050238004058,3,8,3,0,0,8
410050238004062,1,6,0,0,0,6
410050238004065,8,12,8,0,0,12
410050238004068,11,38,11,0,0,38
410050238004071,3,5,3,0,0,5
410050238004075,7,25,7,0,0,25
410050238004078,1,14,1,0,0,14
410050238004081,9,26,9,0,0,26
410050238004085,5,13,2,0,0,13
410050238004088,15,39,15,0,0,39
410050238005013,6,21,6,0,0,21
410050238005016,11,26,11,0,0,26
410050238005020,6,28,6,0,0,28
410050238005023,12,45,12,0,0,45
410050238005026,11,29,11,0,0,29
410050238005030,7,16,7,0,0,16
410050238005033,0,0,0,0,0,0
410050238005036,4,21,4,0,0,21
410050238005039,4,16,4,0,0,16
410050239011003,61,182,61,0,0,182
410050239011006,130,338,113,0,0,338
410050239011009,0,0,0,0,0,0
410050242005044,0,0,0,0,0,0
410050243043094,1,0,1,0,0,0
410050243043095,33,34,17,0,0,34
410019503002075,0,0,0,0,0,0
410019503002079,0,0,0,0,0,0
410019503002082,2,2,2,0,0,2
410019503002085,0,0,0,0,0,0
410019503002088,0,0,0,0,0,0
410019503002092,2,8,2,0,0,8
410019503002109,0,0,0,0,0,0
410019503002112,2,5,0,0,0,5
410019503002116,0,0,0,0,0,0
410019503002119,0,0,0,0,0,0
410019503002122,1,0,1,0,0,0
410019503002125,0,0,0,0,0,0
410019503002128,1,1,1,0,0,1
410019503002132,0,0,0,0,0,0
410019503002135,0,0,0,0,0,0
410019503002138,0,0,0,0,0,0
410019503002141,0,0,0,0,0,0
410019503002145,0,0,0,0,0,0
410019506003300,0,0,0,0,0,0
410019506003317,0,0,0,0,0,0
410019506003320,0,0,0,0,0,0
410019506003324,1,6,1,0,0,6
410019506003327,0,0,0,0,0,0
410019506003330,0,0,0,0,0,0
410019506003333,0,0,0,0,0,0
410019506003336,0,0,0,0,0,0
410019506003340,0,0,0,0,0,0
410019506003343,0,0,0,0,0,0
410019506003346,1,0,1,0,0,0
410019506003349,0,0,0,0,0,0
410019506003353,0,0,0,0,0,0
410050222063010,11,26,6,0,0,26
410050222063013,7,41,7,0,0,41
410050222063017,29,66,29,0,0,66
410050222063020,3,7,3,0,0,7
410050222063023,23,66,23,0,0,66
410050222064003,1,19,1,0,0,19
410050222064006,20,60,20,0,0,60
410050222064009,22,83,19,0,10,73
410050222064013,4,23,4,0,0,23
410050222064016,6,12,6,0,0,12
410050222071002,131,437,131,0,9,428
410050222072000,1,9,1,0,0,9
410050222072004,15,36,15,0,0,36
410050222072007,17,56,17,0,0,56
410050222072010,6,21,6,0,0,21
410050204013039,32,66,29,0,0,66
410050204013042,15,43,10,0,0,43
410050222072014,11,37,11,0,0,37
410050222072018,26,82,26,0,0,82
410050222072021,12,41,12,0,0,41
410050222072024,34,83,30,0,0,83
410050222072028,51,146,51,0,0,146
410050222073001,23,90,23,0,0,90
410050222073005,13,65,13,0,0,65
410050222073008,18,52,18,0,0,52
410050222073011,8,31,8,0,0,31
410050222073015,8,29,8,0,0,29
410050222081002,1,6,1,0,0,6
410050222081005,21,52,21,0,0,52
410050222081009,4,23,4,0,0,23
410050222081012,9,44,9,0,0,44
410050222081015,15,46,15,0,0,46
410050222082001,19,69,19,0,0,69
410359702011135,0,0,0,0,0,0
410359702011958,0,0,0,0,0,0
410359702011960,0,0,0,0,0,0
410359702011967,0,0,0,0,0,0
410359702011968,0,0,0,0,0,0
410359702011969,0,0,0,0,0,0
410359702011976,1,2,1,0,0,2
410359702011977,0,0,0,0,0,0
410359702011978,0,0,0,0,0,0
410359703001044,0,0,0,0,0,0
410359703001049,0,0,0,0,0,0
410359703001061,0,0,0,0,0,0
410359703001062,0,0,0,0,0,0
410359703001067,1,6,0,0,0,6
410359705002102,0,0,0,0,0,0
410359705002106,0,0,0,0,0,0
410359705002109,0,0,0,0,0,0
410359705002112,0,0,0,0,0,0
410359705002115,0,0,0,0,0,0
410359705002119,0,0,0,0,0,0
410359705002122,0,0,0,0,0,0
410359705002125,0,0,0,0,0,0
410359705002129,0,0,0,0,0,0
410359705002132,0,0,0,0,0,0
410359705002135,0,0,0,0,0,0
410359705002138,0,0,0,0,0,0
410359705002155,0,0,0,0,0,0
410359705002158,0,0,0,0,0,0
410359705002161,0,0,0,0,0,0
410359705002164,0,0,0,0,0,0
410359705002168,0,0,0,0,0,0
410359705002171,0,0,0,0,0,0
410359705002174,0,0,0,0,0,0
410359705002177,1,1,1,0,0,1
410359705002181,0,0,0,0,0,0
410359705002184,0,0,0,0,0,0
410359705002187,2,7,2,0,0,7
410359705002207,0,0,0,0,0,0
410359705002210,0,0,0,0,0,0
410359705002213,0,0,0,0,0,0
410359705002216,3,8,3,0,0,8
410359705002220,0,0,0,0,0,0
410359705002223,25,40,23,0,0,40
410359705002226,0,0,0,0,0,0
410359705002229,5,7,0,0,0,7
410359705002233,4,3,4,0,0,3
410359705002236,6,11,6,0,0,11
410359705002239,10,12,10,0,0,12
410192000003001,19,45,19,0,0,45
410192100001032,0,0,0,0,0,0
410192100001035,0,0,0,0,0,0
410192100001039,0,0,0,0,0,0
410192100001042,0,0,0,0,0,0
410192100001045,0,0,0,0,0,0
410192100001048,0,0,0,0,0,0
410192100001052,0,0,0,0,0,0
410192100001055,0,0,0,0,0,0
410192100001058,0,0,0,0,0,0
410239601002069,0,0,0,0,0,0
410239601002088,1,3,1,0,0,3
410239601002091,0,0,0,0,0,0
410239601002095,0,0,0,0,0,0
410239601002098,0,0,0,0,0,0
410239601002101,0,0,0,0,0,0
410239601002104,0,0,0,0,0,0
410239601002107,0,0,0,0,0,0
410239601002111,0,0,0,0,0,0
410239601002114,0,0,0,0,0,0
410239601002117,0,0,0,0,0,0
410239601002120,0,0,0,0,0,0
410239601002124,0,0,0,0,0,0
410239601002141,0,0,0,0,0,0
410239601002144,0,0,0,0,0,0
410239601002148,0,0,0,0,0,0
410239601002151,0,0,0,0,0,0
410239601002154,0,0,0,0,0,0
410239601002157,0,0,0,0,0,0
410239601002160,0,0,0,0,0,0
410239601002164,0,0,0,0,0,0
410239601002167,0,0,0,0,0,0
410239601002170,0,0,0,0,0,0
410239601002173,0,0,0,0,0,0
410239601002177,0,0,0,0,0,0
410239601002193,0,0,0,0,0,0
410239601002197,1,2,0,0,0,2
410239601002200,0,0,0,0,0,0
410239601002203,0,0,0,0,0,0
410259601021345,0,0,0,0,0,0
410259601021348,0,0,0,0,0,0
410259601021351,0,0,0,0,0,0
410259601021354,1,2,1,0,0,2
410259601021358,0,0,0,0,0,0
410259601021361,0,0,0,0,0,0
410259601021364,0,0,0,0,0,0
410259601021368,0,0,0,0,0,0
410259601021371,0,0,0,0,0,0
410259601021374,0,0,0,0,0,0
410259601021391,0,0,0,0,0,0
410259601021395,0,0,0,0,0,0
410259601021398,0,0,0,0,0,0
410259601021401,0,0,0,0,0,0
410259601021404,0,0,0,0,0,0
410259601021408,0,0,0,0,0,0
410259601021411,0,0,0,0,0,0
410279502022010,37,82,32,0,0,82
410279502022014,3,30,3,0,0,30
410279502022017,11,36,11,0,0,36
410279502022021,4,22,4,0,0,22
410279502022038,2,8,2,0,0,8
410279503023004,8,24,0,0,0,24
410279503023007,20,33,15,0,0,33
410279503023010,6,12,6,0,0,12
410279503023014,13,24,13,0,0,24
410279503023017,25,34,25,0,0,34
410279503023020,14,35,8,0,0,35
410279503023024,12,24,12,0,0,24
410279503023027,1,9,1,0,0,9
410279503023031,11,33,11,0,0,33
410279503023034,11,16,1,0,0,16
410279504001010,0,0,0,0,0,0
410279504001013,0,0,0,0,0,0
410279504001017,0,0,0,0,0,0
410279504001020,0,0,0,0,0,0
410279504001023,0,0,0,0,0,0
410290015004018,40,49,40,0,0,49
410290015004021,72,117,72,0,0,117
410290015004024,2,8,0,0,0,8
410290015004028,0,0,0,0,0,0
410290015004031,13,27,10,0,0,27
410290015004034,3,8,0,0,0,8
410290015004037,1,6,0,0,0,6
410290015004041,10,25,10,0,0,25
410290015004044,14,30,13,0,0,30
410290015004047,4,13,4,0,0,13
410290016011002,30,49,30,0,0,49
410290016012000,635,1249,605,0,0,1249
410290016012003,24,68,24,0,0,68
410290016012006,33,91,23,0,0,91
410290016012010,0,0,0,0,0,0
410290016012013,0,0,0,0,0,0
410290016013002,0,0,0,0,0,0
410290016013005,0,0,0,0,0,0
410290016013009,564,1108,550,0,0,1108
410290016013012,0,0,0,0,0,0
410290016013015,0,0,0,0,0,0
410290016013019,22,45,20,0,0,45
410290016013022,32,52,32,0,0,52
410290016021009,0,0,0,0,0,0
410290016021012,0,0,0,0,0,0
410290026002076,0,0,0,0,0,0
410290026002079,0,0,0,0,0,0
410290026002082,0,0,0,0,0,0
410290026002085,0,0,0,0,0,0
410290026002089,0,0,0,0,0,0
410290026002092,0,0,0,0,0,0
410290026002095,0,0,0,0,0,0
410290026002098,3,5,0,0,0,5
410290026002101,0,0,0,0,0,0
410290026002105,0,0,0,0,0,0
410290026002123,0,0,0,0,0,0
410290026002126,0,0,0,0,0,0
410290026002130,2,16,0,0,0,16
410333612021004,0,0,0,0,0,0
410333612021009,4,30,4,0,0,30
410333612021015,130,337,130,0,0,337
410192100001573,0,0,0,0,0,0
410192100001576,0,0,0,0,0,0
410192100001579,0,0,0,0,0,0
410192100001583,0,0,0,0,0,0
410192100001586,0,0,0,0,0,0
410192100001589,0,0,0,0,0,0
410192100001593,0,0,0,0,0,0
410192100001596,0,0,0,0,0,0
410192100001599,0,0,0,0,0,0
410192100001602,0,0,0,0,0,0
410192100001606,0,0,0,0,0,0
410192100001609,0,0,0,0,0,0
410192100001626,0,0,0,0,0,0
410192100001629,0,0,0,0,0,0
410192100001632,0,0,0,0,0,0
410192100001635,0,0,0,0,0,0
410192100001639,0,0,0,0,0,0
410192100001642,0,0,0,0,0,0
410192100001645,0,0,0,0,0,0
410192100001648,2,3,0,0,0,3
410192100001652,4,3,2,0,0,3
410192100001655,0,0,0,0,0,0
410192100001658,0,0,0,0,0,0
410239601002685,0,0,0,0,0,0
410239601002688,4,12,4,0,0,12
410239601002691,10,8,10,0,0,8
410239601002694,4,11,0,0,0,11
410239601002697,5,4,5,0,0,4
410239601002701,0,0,0,0,0,0
410333612022021,0,0,0,0,0,0
410333612022024,0,0,0,0,0,0
410333612022026,26,46,26,0,0,46
410333612022029,19,37,18,0,0,37
410333612022031,11,28,9,0,0,28
410333613011002,7,17,7,0,0,17
410359701001293,0,0,0,0,0,0
410359701001295,0,0,0,0,0,0
410359701001297,0,0,0,0,0,0
410359701001300,0,0,0,0,0,0
410359701001303,0,0,0,0,0,0
410359701001306,0,0,0,0,0,0
410359701001309,0,0,0,0,0,0
410359701001329,0,0,0,0,0,0
410359701001333,0,0,0,0,0,0
410359701001337,0,0,0,0,0,0
410359701001346,2,4,2,0,0,4
410359701001348,0,0,0,0,0,0
410359701001349,0,0,0,0,0,0
410359701001351,0,0,0,0,0,0
410359701004382,0,0,0,0,0,0
410359701004387,0,0,0,0,0,0
410359701004389,0,0,0,0,0,0
410359701004391,0,0,0,0,0,0
410359701004394,0,0,0,0,0,0
410359701004401,0,0,0,0,0,0
410359701004405,0,0,0,0,0,0
410359701004406,0,0,0,0,0,0
410359702011574,0,0,0,0,0,0
410359702011583,0,0,0,0,0,0
410359702011604,0,0,0,0,0,0
410359702023047,0,0,0,0,0,0
410359702023049,0,0,0,0,0,0
410359702023050,0,0,0,0,0,0
410359702023051,0,0,0,0,0,0
410359702023057,0,0,0,0,0,0
410359702023061,0,0,0,0,0,0
410359702023062,6,9,6,0,0,9
410359702023063,5,7,0,0,0,7
410359703001365,0,0,0,0,0,0
410359703001384,0,0,0,0,0,0
410359703001400,0,0,0,0,0,0
410359703001402,0,0,0,0,0,0
410359703001403,0,0,0,0,0,0
410359703001408,0,0,0,0,0,0
410359705001040,0,0,0,0,0,0
410359705001043,0,0,0,0,0,0
410359705001054,5,5,5,0,0,5
410359705001056,4,13,4,0,0,13
410359705001059,11,13,5,0,0,13
410359705001060,0,0,0,0,0,0
410359705001062,0,0,0,0,0,0
410359705001074,0,0,0,0,0,0
410359705001075,1,2,1,0,0,2
410192100005118,0,0,0,0,0,0
410192100005121,0,0,0,0,0,0
410192100005124,0,0,0,0,0,0
410192100005127,0,0,0,0,0,0
410192100005131,0,0,0,0,0,0
410192100005134,0,0,0,0,0,0
410192100005137,0,0,0,0,0,0
410192100005140,0,0,0,0,0,0
410192100005144,0,0,0,0,0,0
410192100005147,0,0,0,0,0,0
410192100005150,0,0,0,0,0,0
410192100005170,4,11,4,0,0,11
410192100005173,0,0,0,0,0,0
410192100005176,0,0,0,0,0,0
410192100005179,0,0,0,0,0,0
410192100005183,0,0,0,0,0,0
410192100005186,0,0,0,0,0,0
410192100005189,0,0,0,0,0,0
410192100005192,0,0,0,0,0,0
410192100005196,0,0,0,0,0,0
410192100005199,0,0,0,0,0,0
410192100005202,0,0,0,0,0,0
410192100005222,2,0,2,0,0,0
410192100005225,0,0,0,0,0,0
410192100005228,5,15,5,0,0,15
410192100005231,0,0,0,0,0,0
410192100005235,2,9,2,0,0,9
410192100005238,0,0,0,0,0,0
410192100005241,37,100,37,0,0,100
410192100005244,2,7,2,0,0,7
410192100005248,12,45,12,0,0,45
410192100005251,3,7,3,0,0,7
410239602011389,0,0,0,0,0,0
410239602011393,0,0,0,0,0,0
410239602011396,0,0,0,0,0,0
410239602011399,0,0,0,0,0,0
410239602011402,0,0,0,0,0,0
410239602011406,0,0,0,0,0,0
410239602011409,0,0,0,0,0,0
410239602011412,0,0,0,0,0,0
410239602011416,0,0,0,0,0,0
410239602011419,0,0,0,0,0,0
410239602011435,3,6,2,0,0,6
410239602011439,0,0,0,0,0,0
410239602011442,0,0,0,0,0,0
410239602011445,0,0,0,0,0,0
410239602011448,0,0,0,0,0,0
410239602011452,0,0,0,0,0,0
410259602002360,0,0,0,0,0,0
410259602002363,0,0,0,0,0,0
410259602002367,0,0,0,0,0,0
410259602002370,0,0,0,0,0,0
410259602002373,0,0,0,0,0,0
410259602002376,0,0,0,0,0,0
410259602002391,0,0,0,0,0,0
410259602002394,0,0,0,0,0,0
410259602002398,0,0,0,0,0,0
410259602002401,0,0,0,0,0,0
410259602002404,0,0,0,0,0,0
410259602002407,0,0,0,0,0,0
410259602002411,0,0,0,0,0,0
410259602002414,0,0,0,0,0,0
410259602002417,0,0,0,0,0,0
410259602002420,0,0,0,0,0,0
410259602002424,0,0,0,0,0,0
410259602002427,0,0,0,0,0,0
410259602002602,4,10,0,0,0,10
410259602002605,1,1,0,0,0,1
410259602002609,1,0,0,0,0,0
410259602002612,0,0,0,0,0,0
410290010013024,35,120,35,0,0,120
410290010013027,12,48,3,0,0,48
410290010014000,0,0,0,0,0,0
410290010014004,91,226,88,0,0,226
410290010014007,16,43,16,0,0,43
410290010014010,18,39,17,0,0,39
410290010014014,24,45,24,0,0,45
410290010014017,15,51,15,0,0,51
410290010021008,14,29,14,0,0,29
410290010021011,10,22,10,0,0,22
410290010021014,20,30,20,0,0,30
410290010021018,16,47,16,0,0,47
410290010021021,0,0,0,0,0,0
410290010021024,10,45,10,0,0,45
410290010021027,9,27,9,0,0,27
410290010021031,21,34,21,0,0,34
410290010022001,0,0,0,0,0,0
410290010022004,25,57,23,0,0,57
410290010022008,5,10,5,0,0,10
410290010022011,0,0,0,0,0,0
410290010023006,0,0,0,0,0,0
410290024002047,4,13,3,0,0,13
410290024002050,6,13,6,0,0,13
410290024002053,2,6,2,0,0,6
410290024002056,2,3,2,0,0,3
410290024002059,14,35,14,0,0,35
410290024002063,7,17,7,0,0,17
410290024002066,0,0,0,0,0,0
410290024002069,4,11,4,0,0,11
410290024002072,0,0,0,0,0,0
410290024002076,7,10,7,0,0,10
410290025001002,0,0,0,0,0,0
410290025001020,0,0,0,0,0,0
410290025001023,0,0,0,0,0,0
410290025001027,2,2,2,0,0,2
410290025001030,0,0,0,0,0,0
410290025001033,3,10,3,0,0,10
410290025001036,0,0,0,0,0,0
410379602006086,0,0,0,0,0,0
410379602006091,4,10,4,0,0,10
410379602006092,14,25,8,0,0,25
410379602006099,1,10,0,0,0,10
410379602006100,24,46,15,0,0,46
410379602006104,2,5,2,0,0,5
410379602006106,0,0,0,0,0,0
410390005003149,0,0,0,0,0,0
410390005003150,2,14,2,0,0,14
410390005003151,0,0,0,0,0,0
410390007021004,0,0,0,0,0,0
410390007021009,0,0,0,0,0,0
410390007021012,0,0,0,0,0,0
410390007021013,0,0,0,0,0,0
410390008001134,0,0,0,0,0,0
410390008001135,0,0,0,0,0,0
410390001001005,0,0,0,0,0,0
410390001001006,0,0,0,0,0,0
